isotype,start,stop,plotpoint_hi,swept_haplotype,chromosome
JU1793,2312142,2335592,99,FALSE,II
JU1793,2343657,2398969,99,FALSE,II
JU1793,2398969,2413262,99,TRUE,II
JU1793,2413262,2470935,99,FALSE,II
JU1793,2470935,2471894,99,TRUE,II
JU1793,2471894,2483900,99,FALSE,II
JU1793,2483900,2485503,99,FALSE,II
JU1793,2485503,2586423,99,FALSE,II
JU1793,2586423,2586560,99,TRUE,II
JU1793,2586560,2703466,99,FALSE,II
JU1793,2703466,2704282,99,FALSE,II
JU1793,2704282,2884607,99,FALSE,II
JU1793,2884607,2888435,99,FALSE,II
JU1793,2888435,2891528,99,FALSE,II
JU1793,2891528,2893390,99,TRUE,II
JU1793,2893390,2894499,99,FALSE,II
JU1793,2894499,2896175,99,FALSE,II
JU1793,2896175,2999974,99,FALSE,II
JU1793,2999974,3000461,99,TRUE,II
JU1793,3000461,3199015,99,FALSE,II
JU1793,3199015,3199945,99,FALSE,II
JU1793,3199945,3205505,99,FALSE,II
JU1793,3205505,3214755,99,FALSE,II
JU1793,3214755,3221762,99,FALSE,II
JU1793,3221762,3239556,99,FALSE,II
JU1793,3239556,3243924,99,FALSE,II
JU1793,3324780,3487194,99,FALSE,II
JU1793,3487194,3492485,99,TRUE,II
JU1793,3492485,3560981,99,FALSE,II
JU1793,3560981,3561144,99,FALSE,II
JU1793,3561144,3680567,99,FALSE,II
JU1793,3680567,3721411,99,FALSE,II
JU1793,3721411,3722810,99,TRUE,II
JU1793,3722810,3738383,99,FALSE,II
JU1793,3738383,4034903,99,FALSE,II
JU1793,4034903,4034985,99,TRUE,II
JU1793,4034985,4508535,99,FALSE,II
JU1793,4508535,4510603,99,FALSE,II
JU1793,4510603,4587447,99,FALSE,II
JU1793,4587447,4837720,99,FALSE,II
JU1793,4837720,4841697,99,FALSE,II
JU1793,4841697,5852133,99,FALSE,II
JU1793,5852133,5853442,99,FALSE,II
JU1793,5853442,6059827,99,FALSE,II
JU1793,6059827,6127392,99,FALSE,II
JU1793,6127392,6422230,99,FALSE,II
JU1793,6422230,6426301,99,TRUE,II
JU1793,6426301,6818513,99,FALSE,II
JU1793,6818513,6844534,99,TRUE,II
JU1793,6844534,7298891,99,FALSE,II
JU1793,7298891,7317858,99,FALSE,II
JU1793,7317858,8669874,99,FALSE,II
JU1793,8669874,8687098,99,FALSE,II
JU1793,8687098,11098886,99,FALSE,II
JU1793,11098886,11099983,99,FALSE,II
JU1793,11099983,11414843,99,FALSE,II
JU1793,11414843,11415296,99,FALSE,II
JU1793,11415296,11832821,99,FALSE,II
JU1793,11832821,11833120,99,FALSE,II
JU1793,11833120,11925171,99,FALSE,II
JU1793,11925171,11925277,99,FALSE,II
JU1793,11925277,12024783,99,FALSE,II
JU1793,12024783,12025030,99,FALSE,II
JU1793,12025030,12030054,99,FALSE,II
JU1793,12030054,12031474,99,FALSE,II
JU1793,12031474,12066195,99,FALSE,II
JU1793,12066195,12067336,99,TRUE,II
JU1793,12067336,12098175,99,FALSE,II
JU1793,12098175,12108087,99,FALSE,II
JU1793,12108087,12289283,99,FALSE,II
JU1793,12289283,12290082,99,TRUE,II
JU1793,12290082,12777713,99,FALSE,II
JU1793,12777713,12778017,99,TRUE,II
JU1793,12778017,12931524,99,FALSE,II
JU1793,12931524,12953067,99,FALSE,II
JU1793,12953067,13026227,99,FALSE,II
JU1793,13026227,13026759,99,FALSE,II
JU1793,13026759,13059009,99,FALSE,II
JU1793,13059009,14756554,99,TRUE,II
JU1793,14756554,14875687,99,FALSE,II
JU1793,14875687,15277180,99,TRUE,II
JU1808,161,202674,72,FALSE,II
JU1808,202674,712109,72,TRUE,II
JU1808,712109,1097605,72,FALSE,II
JU1808,1127836,1463693,72,TRUE,II
JU1808,1463693,1521837,72,FALSE,II
JU1808,1521837,2015203,72,TRUE,II
JU1808,2015203,2016547,72,FALSE,II
JU1808,2016547,2210463,72,TRUE,II
JU1808,2210463,2312142,72,FALSE,II
JU1808,2312142,2335592,72,FALSE,II
JU1808,2335592,2339415,72,FALSE,II
JU1808,2339415,2339806,72,FALSE,II
JU1808,2339806,2354239,72,FALSE,II
JU1808,2354239,2398969,72,FALSE,II
JU1808,2398969,2413262,72,TRUE,II
JU1808,2413262,2470935,72,FALSE,II
JU1808,2470935,2471894,72,TRUE,II
JU1808,2471894,2483900,72,FALSE,II
JU1808,2483900,2485503,72,FALSE,II
JU1808,2485503,2586423,72,FALSE,II
JU1808,2586423,2586560,72,TRUE,II
JU1808,2586560,2703466,72,FALSE,II
JU1808,2703466,2704282,72,FALSE,II
JU1808,2704282,2884607,72,FALSE,II
JU1808,2884607,2888435,72,FALSE,II
JU1808,2888435,2891528,72,FALSE,II
JU1808,2891528,2893390,72,TRUE,II
JU1808,2893390,2894499,72,FALSE,II
JU1808,2894499,2896175,72,FALSE,II
JU1808,2896175,2999974,72,FALSE,II
JU1808,2999974,3000461,72,TRUE,II
JU1808,3000461,3192958,72,FALSE,II
JU1808,3192958,3198157,72,FALSE,II
JU1808,3198157,3201766,72,FALSE,II
JU1808,3375663,3411616,72,FALSE,II
JU1808,3411616,3423811,72,FALSE,II
JU1808,3423811,3487194,72,FALSE,II
JU1808,3487194,3492485,72,TRUE,II
JU1808,3492485,3545199,72,FALSE,II
JU1808,3545199,3624159,72,FALSE,II
JU1808,3624159,3680567,72,FALSE,II
JU1808,3680567,3721411,72,FALSE,II
JU1808,3721411,3722810,72,TRUE,II
JU1808,3722810,3738383,72,FALSE,II
JU1808,3738383,4034903,72,FALSE,II
JU1808,4034903,4034985,72,TRUE,II
JU1808,4034985,4508535,72,FALSE,II
JU1808,4508535,4510603,72,FALSE,II
JU1808,4510603,4587447,72,FALSE,II
JU1808,4587447,4837720,72,FALSE,II
JU1808,4837720,4841697,72,FALSE,II
JU1808,4841697,6059827,72,FALSE,II
JU1808,6059827,6127392,72,FALSE,II
JU1808,6127392,6422230,72,FALSE,II
JU1808,6422230,6426301,72,TRUE,II
JU1808,6426301,6818513,72,FALSE,II
JU1808,6818513,6844534,72,TRUE,II
JU1808,6844534,7298891,72,FALSE,II
JU1808,7298891,7317858,72,FALSE,II
JU1808,7317858,8669874,72,FALSE,II
JU1808,8669874,8687098,72,FALSE,II
JU1808,8687098,9119235,72,FALSE,II
JU1808,9119235,9290920,72,FALSE,II
JU1808,9290920,10557828,72,TRUE,II
JU1808,10557828,10651044,72,FALSE,II
JU1808,10651044,10652988,72,FALSE,II
JU1808,10652988,10998809,72,FALSE,II
JU1808,10998809,11112714,72,FALSE,II
JU1808,11112714,11115449,72,FALSE,II
JU1808,11115449,11522151,72,FALSE,II
JU1808,11522151,11523170,72,FALSE,II
JU1808,11523170,11986662,72,FALSE,II
JU1808,11986662,11987382,72,FALSE,II
JU1808,11987382,12268279,72,FALSE,II
JU1808,12268279,12274993,72,TRUE,II
JU1808,12274993,12506783,72,FALSE,II
JU1808,12506783,12507801,72,FALSE,II
JU1808,12507801,12599537,72,FALSE,II
JU1808,12599537,12602893,72,FALSE,II
JU1808,12602893,12606385,72,FALSE,II
JU1808,12606385,12607106,72,FALSE,II
JU1808,12607106,12692897,72,FALSE,II
JU1808,12692897,12693055,72,FALSE,II
JU1808,12693055,12897878,72,FALSE,II
JU1808,12897878,12900260,72,FALSE,II
JU1808,12900260,12988855,72,FALSE,II
JU1808,12988855,12991904,72,FALSE,II
JU1808,12991904,13026689,72,FALSE,II
JU1808,13026689,13026759,72,FALSE,II
JU1808,13026759,13103026,72,FALSE,II
JU1808,13103026,13123560,72,FALSE,II
JU1808,13123560,13208814,72,FALSE,II
JU1808,13208814,13221142,72,FALSE,II
JU1808,13221142,13221431,72,TRUE,II
JU1808,13221431,13270613,72,FALSE,II
JU1808,13270613,13316697,72,FALSE,II
JU1808,13316697,13379690,72,FALSE,II
JU1808,13379690,13380016,72,TRUE,II
JU1808,13380016,13395718,72,FALSE,II
JU1808,13395718,13397649,72,TRUE,II
JU1808,13397649,13416859,72,FALSE,II
JU1808,13416859,13417904,72,FALSE,II
JU1808,13417904,13424029,72,FALSE,II
JU1808,13424029,13425844,72,FALSE,II
JU1808,13425844,13442898,72,FALSE,II
JU1808,13442898,13443684,72,FALSE,II
JU1808,13443684,13473526,72,FALSE,II
JU1808,13473526,13480710,72,FALSE,II
JU1808,13480710,13480712,72,TRUE,II
JU1808,13480712,13538702,72,FALSE,II
JU1808,13538702,13547725,72,TRUE,II
JU1808,13547725,13608193,72,FALSE,II
JU1808,13608193,13608947,72,TRUE,II
JU1808,13608947,13671374,72,FALSE,II
JU1808,13671374,14066225,72,FALSE,II
JU1808,14066225,14128175,72,FALSE,II
JU1808,14128175,14184835,72,FALSE,II
JU1808,14184835,14205790,72,FALSE,II
JU1808,14205790,14247818,72,FALSE,II
JU1808,14247818,14269583,72,FALSE,II
JU1808,14269583,14477340,72,FALSE,II
JU1808,14477340,14725949,72,FALSE,II
JU1808,14725949,15164583,72,FALSE,II
JU1808,15164583,15219672,72,FALSE,II
JU1808,15219672,15277180,72,FALSE,II
JU1896,161,1254657,139,FALSE,II
JU1896,1254657,1272924,139,FALSE,II
JU1896,1272924,1272944,139,FALSE,II
JU1896,1272944,1327170,139,FALSE,II
JU1896,1327170,1543847,139,FALSE,II
JU1896,1543847,1686972,139,FALSE,II
JU1896,1686972,1712351,139,FALSE,II
JU1896,1712351,1762766,139,FALSE,II
JU1896,1762766,2145621,139,FALSE,II
JU1896,2145621,2181269,139,FALSE,II
JU1896,2181269,2329579,139,FALSE,II
JU1896,2329579,2379493,139,FALSE,II
JU1896,2379493,2412329,139,FALSE,II
JU1896,2412329,2432085,139,FALSE,II
JU1896,2432085,2437247,139,FALSE,II
JU1896,2437247,2566072,139,FALSE,II
JU1896,2566072,2568940,139,FALSE,II
JU1896,2568940,2766654,139,FALSE,II
JU1896,2766654,3087594,139,FALSE,II
JU1896,3087594,3087653,139,FALSE,II
JU1896,3087653,3555523,139,FALSE,II
JU1896,3555523,3556003,139,FALSE,II
JU1896,3556003,6691532,139,FALSE,II
JU1896,6691532,6691828,139,FALSE,II
JU1896,6691828,6941492,139,FALSE,II
JU1896,6941492,6942667,139,FALSE,II
JU1896,6942667,10673148,139,FALSE,II
JU1896,10673148,10673503,139,FALSE,II
JU1896,10673503,11833772,139,FALSE,II
JU1896,11833772,11834036,139,FALSE,II
JU1896,11834036,12064308,139,FALSE,II
JU1896,12064308,12066195,139,FALSE,II
JU1896,12066195,12693055,139,FALSE,II
JU1896,12693055,13155512,139,FALSE,II
JU1896,13155512,13156677,139,FALSE,II
JU1896,13156677,13194721,139,FALSE,II
JU1896,13194721,13195638,139,FALSE,II
JU1896,13195638,13221142,139,FALSE,II
JU1896,13221142,13221431,139,FALSE,II
JU1896,13221431,13377495,139,FALSE,II
JU1896,13377495,13380016,139,FALSE,II
JU1896,13380016,13480710,139,FALSE,II
JU1896,13480710,13480712,139,FALSE,II
JU1896,13480712,13538702,139,FALSE,II
JU1896,13538702,13547725,139,FALSE,II
JU1896,13547725,13608193,139,FALSE,II
JU1896,13608193,13608947,139,FALSE,II
JU1896,13608947,13784956,139,FALSE,II
JU1896,13784956,13785321,139,FALSE,II
JU1896,13785321,14243552,139,FALSE,II
JU1896,14243552,14244494,139,FALSE,II
JU1896,14244494,14469608,139,FALSE,II
JU1896,14469608,14901503,139,FALSE,II
JU1896,14901503,15074788,139,FALSE,II
JU1896,15074788,15274296,139,FALSE,II
JU1896,15274296,15277180,139,FALSE,II
JU1934,161,140855,106,FALSE,II
JU1934,140855,655272,106,FALSE,II
JU1934,655272,656936,106,FALSE,II
JU1934,656936,772109,106,FALSE,II
JU1934,772109,788213,106,FALSE,II
JU1934,788213,1463693,106,FALSE,II
JU1934,1463693,1521837,106,FALSE,II
JU1934,1521837,2015203,106,FALSE,II
JU1934,2015203,2016547,106,FALSE,II
JU1934,2016547,2210463,106,FALSE,II
JU1934,2210463,2312142,106,FALSE,II
JU1934,2312142,2314184,106,FALSE,II
JU1934,2340628,2342231,106,FALSE,II
JU1934,2342231,2398969,106,FALSE,II
JU1934,2398969,2413262,106,FALSE,II
JU1934,2413262,2470935,106,FALSE,II
JU1934,2470935,2471894,106,FALSE,II
JU1934,2471894,2483900,106,FALSE,II
JU1934,2483900,2485503,106,FALSE,II
JU1934,2485503,2586423,106,FALSE,II
JU1934,2586423,2586560,106,FALSE,II
JU1934,2586560,2703466,106,FALSE,II
JU1934,2703466,2704282,106,FALSE,II
JU1934,2704282,2745227,106,FALSE,II
JU1934,2745227,2761250,106,FALSE,II
JU1934,2761250,2761399,106,FALSE,II
JU1934,2761399,2879023,106,FALSE,II
JU1934,2879023,2889923,106,FALSE,II
JU1934,2889923,2891528,106,FALSE,II
JU1934,2891528,2893390,106,FALSE,II
JU1934,2893390,2894499,106,FALSE,II
JU1934,2894499,2896175,106,FALSE,II
JU1934,2896175,2999974,106,FALSE,II
JU1934,2999974,3000461,106,FALSE,II
JU1934,3000461,3199015,106,FALSE,II
JU1934,3199015,3199945,106,FALSE,II
JU1934,3199945,3205505,106,FALSE,II
JU1934,3205505,3239556,106,FALSE,II
JU1934,3239556,3375663,106,FALSE,II
JU1934,3375663,3409964,106,FALSE,II
JU1934,3409964,3487194,106,FALSE,II
JU1934,3487194,3492485,106,FALSE,II
JU1934,3492485,3560981,106,FALSE,II
JU1934,3560981,3561144,106,FALSE,II
JU1934,3561144,3680567,106,FALSE,II
JU1934,3680567,3721411,106,FALSE,II
JU1934,3721411,3722810,106,FALSE,II
JU1934,3722810,3738383,106,FALSE,II
JU1934,3738383,4034903,106,FALSE,II
JU1934,4034903,4034985,106,FALSE,II
JU1934,4034985,4508535,106,FALSE,II
JU1934,4508535,4510603,106,FALSE,II
JU1934,4510603,4587447,106,FALSE,II
JU1934,4587447,4837720,106,FALSE,II
JU1934,4837720,4841697,106,FALSE,II
JU1934,4841697,5852133,106,FALSE,II
JU1934,5852133,5853442,106,FALSE,II
JU1934,5853442,6059827,106,FALSE,II
JU1934,6059827,6127392,106,FALSE,II
JU1934,6127392,6422230,106,FALSE,II
JU1934,6422230,6426301,106,FALSE,II
JU1934,6426301,6818513,106,FALSE,II
JU1934,6818513,6844534,106,FALSE,II
JU1934,6844534,7298891,106,FALSE,II
JU1934,7298891,7317858,106,FALSE,II
JU1934,7317858,8669874,106,FALSE,II
JU1934,8669874,8687098,106,FALSE,II
JU1934,8687098,11098886,106,FALSE,II
JU1934,11098886,11099983,106,FALSE,II
JU1934,11099983,11414843,106,FALSE,II
JU1934,11414843,11415296,106,FALSE,II
JU1934,11415296,11832821,106,FALSE,II
JU1934,11832821,11833120,106,FALSE,II
JU1934,11833120,11925171,106,FALSE,II
JU1934,11925171,11925277,106,FALSE,II
JU1934,11925277,12024783,106,FALSE,II
JU1934,12024783,12025030,106,FALSE,II
JU1934,12025030,12030054,106,FALSE,II
JU1934,12030054,12031474,106,FALSE,II
JU1934,12031474,12066195,106,FALSE,II
JU1934,12066195,12067336,106,FALSE,II
JU1934,12067336,12082211,106,FALSE,II
JU1934,12082211,12084085,106,FALSE,II
JU1934,12084085,12438253,106,FALSE,II
JU1934,12438253,12466489,106,FALSE,II
JU1934,12466489,12466677,106,FALSE,II
JU1934,12466677,12467538,106,FALSE,II
JU1934,12467538,12587345,106,FALSE,II
JU1934,12587345,12599541,106,FALSE,II
JU1934,12599541,12702757,106,FALSE,II
JU1934,12704680,12897878,106,FALSE,II
JU1934,12897878,12900260,106,FALSE,II
JU1934,12900260,12988855,106,FALSE,II
JU1934,12988855,12991904,106,FALSE,II
JU1934,12991904,13026689,106,FALSE,II
JU1934,13026689,13026759,106,FALSE,II
JU1934,13026759,13103026,106,FALSE,II
JU1934,13103026,13123560,106,FALSE,II
JU1934,13123560,13208814,106,FALSE,II
JU1934,13208814,13221142,106,FALSE,II
JU1934,13221142,13221431,106,FALSE,II
JU1934,13221431,13270613,106,FALSE,II
JU1934,13270613,13316697,106,FALSE,II
JU1934,13316697,13379690,106,FALSE,II
JU1934,13379690,13380016,106,FALSE,II
JU1934,13380016,13395718,106,FALSE,II
JU1934,13395718,13397649,106,FALSE,II
JU1934,13397649,13416859,106,FALSE,II
JU1934,13416859,13417904,106,FALSE,II
JU1934,13417904,13424029,106,FALSE,II
JU1934,13424029,13425844,106,FALSE,II
JU1934,13425844,13442898,106,FALSE,II
JU1934,13442898,13443684,106,FALSE,II
JU1934,13443684,13473526,106,FALSE,II
JU1934,13473526,13480710,106,FALSE,II
JU1934,13480710,13480712,106,FALSE,II
JU1934,13480712,13538702,106,FALSE,II
JU1934,13538702,13547725,106,FALSE,II
JU1934,13547725,13608193,106,FALSE,II
JU1934,13608193,13608947,106,FALSE,II
JU1934,13608947,13671374,106,FALSE,II
JU1934,13671374,14066225,106,FALSE,II
JU1934,14066225,14128175,106,FALSE,II
JU1934,14128175,14184835,106,FALSE,II
JU1934,14184835,14205790,106,FALSE,II
JU1934,14205790,14247818,106,FALSE,II
JU1934,14247818,14269583,106,FALSE,II
JU1934,14269583,14477340,106,FALSE,II
JU1934,14477340,14725949,106,FALSE,II
JU1934,14725949,15164583,106,FALSE,II
JU1934,15164583,15277180,106,FALSE,II
JU2001,1136023,1487951,300,FALSE,II
JU2001,1507526,1614470,300,FALSE,II
JU2001,1624575,1771516,300,FALSE,II
JU2001,2342231,2398969,300,FALSE,II
JU2001,2398969,2413262,300,TRUE,II
JU2001,2413262,2470935,300,FALSE,II
JU2001,2470935,2471894,300,TRUE,II
JU2001,2471894,2483900,300,FALSE,II
JU2001,2483900,2485503,300,FALSE,II
JU2001,2485503,2586423,300,FALSE,II
JU2001,2586423,2586560,300,TRUE,II
JU2001,2586560,2703466,300,FALSE,II
JU2001,2703466,2704282,300,FALSE,II
JU2001,2704282,2884607,300,FALSE,II
JU2001,2884607,2888435,300,FALSE,II
JU2001,2888435,2891528,300,FALSE,II
JU2001,2891528,2893390,300,TRUE,II
JU2001,2893390,2894499,300,FALSE,II
JU2001,2894499,2896175,300,FALSE,II
JU2001,2896175,2999974,300,FALSE,II
JU2001,2999974,3000461,300,TRUE,II
JU2001,3000461,3199015,300,FALSE,II
JU2001,3199015,3199945,300,FALSE,II
JU2001,3199945,3205505,300,FALSE,II
JU2001,3205505,3214755,300,FALSE,II
JU2001,3214755,3221762,300,FALSE,II
JU2001,3221762,3239556,300,FALSE,II
JU2001,3239556,3243924,300,FALSE,II
JU2001,3326576,3363169,300,FALSE,II
JU2001,3363169,3375663,300,FALSE,II
JU2001,3375663,3487194,300,FALSE,II
JU2001,3487194,3492485,300,TRUE,II
JU2001,3492485,3560981,300,FALSE,II
JU2001,3560981,3561144,300,FALSE,II
JU2001,3561144,3680567,300,FALSE,II
JU2001,3680567,3721411,300,FALSE,II
JU2001,3721411,3722810,300,TRUE,II
JU2001,3722810,3738383,300,FALSE,II
JU2001,3738383,4034903,300,FALSE,II
JU2001,4034903,4034985,300,TRUE,II
JU2001,4034985,4069804,300,FALSE,II
JU2001,4073439,4238939,300,FALSE,II
JU2001,4238939,4244048,300,FALSE,II
JU2001,4244048,4326252,300,FALSE,II
JU2001,4326252,4328260,300,TRUE,II
JU2001,4328260,4460438,300,FALSE,II
JU2001,4460438,4462151,300,FALSE,II
JU2001,4462151,4463467,300,FALSE,II
JU2001,4463467,4466951,300,TRUE,II
JU2001,4466951,6064390,300,FALSE,II
JU2001,6064390,6333954,300,FALSE,II
JU2001,6333954,7531577,300,FALSE,II
JU2001,7531577,8063458,300,FALSE,II
JU2001,8063458,9593846,300,FALSE,II
JU2001,9593846,9595410,300,FALSE,II
JU2001,9595410,9710562,300,FALSE,II
JU2001,9710562,9713150,300,TRUE,II
JU2001,9713150,10801671,300,FALSE,II
JU2001,10801671,10801935,300,TRUE,II
JU2001,10801935,10828343,300,FALSE,II
JU2001,10828343,11098886,300,FALSE,II
JU2001,11098886,11099983,300,FALSE,II
JU2001,11099983,11414843,300,FALSE,II
JU2001,11414843,11415296,300,FALSE,II
JU2001,11415296,11832821,300,FALSE,II
JU2001,11832821,11833120,300,FALSE,II
JU2001,11833120,11925171,300,FALSE,II
JU2001,11925171,11925277,300,FALSE,II
JU2001,11925277,12024783,300,FALSE,II
JU2001,12024783,12025030,300,FALSE,II
JU2001,12025030,12030054,300,FALSE,II
JU2001,12030054,12031474,300,FALSE,II
JU2001,12031474,12066195,300,FALSE,II
JU2001,12066195,12067336,300,TRUE,II
JU2001,12067336,12098175,300,FALSE,II
JU2001,12098175,12108087,300,FALSE,II
JU2001,12108087,12289283,300,FALSE,II
JU2001,12289283,12290082,300,TRUE,II
JU2001,12290082,12777713,300,FALSE,II
JU2001,12777713,12778017,300,TRUE,II
JU2001,12778017,12931524,300,FALSE,II
JU2001,12931524,12953067,300,FALSE,II
JU2001,12953067,13026227,300,FALSE,II
JU2001,13026227,13026759,300,FALSE,II
JU2001,13026759,13059009,300,FALSE,II
JU2001,13059009,14756554,300,TRUE,II
JU2001,14756554,14875687,300,FALSE,II
JU2001,14875687,15277180,300,TRUE,II
JU2007,161,7992,1,FALSE,II
JU2007,7992,1463693,1,TRUE,II
JU2007,1463693,1521837,1,FALSE,II
JU2007,1521837,2015203,1,TRUE,II
JU2007,2015203,2016547,1,FALSE,II
JU2007,2016547,2210463,1,TRUE,II
JU2007,2210463,2312142,1,FALSE,II
JU2007,2312142,2334199,1,FALSE,II
JU2007,2339806,2342154,1,FALSE,II
JU2007,2342154,2353203,1,FALSE,II
JU2007,2353203,2398969,1,FALSE,II
JU2007,2398969,2413262,1,TRUE,II
JU2007,2413262,2470935,1,FALSE,II
JU2007,2470935,2471894,1,TRUE,II
JU2007,2471894,2483900,1,FALSE,II
JU2007,2483900,2485503,1,FALSE,II
JU2007,2485503,2586423,1,FALSE,II
JU2007,2586423,2586560,1,TRUE,II
JU2007,2586560,2703466,1,FALSE,II
JU2007,2703466,2704282,1,FALSE,II
JU2007,2704282,2884607,1,FALSE,II
JU2007,2884607,2888435,1,FALSE,II
JU2007,2888435,2891528,1,FALSE,II
JU2007,2891528,2893390,1,TRUE,II
JU2007,2893390,2894499,1,FALSE,II
JU2007,2894499,2896175,1,FALSE,II
JU2007,2896175,2999974,1,FALSE,II
JU2007,2999974,3000461,1,TRUE,II
JU2007,3000461,3199015,1,FALSE,II
JU2007,3199015,3199945,1,FALSE,II
JU2007,3199945,3205505,1,FALSE,II
JU2007,3205505,3214755,1,FALSE,II
JU2007,3214755,3237664,1,FALSE,II
JU2007,3245302,3324780,1,FALSE,II
JU2007,3324780,3334129,1,FALSE,II
JU2007,3334129,3363169,1,FALSE,II
JU2007,3363169,3375663,1,FALSE,II
JU2007,3375663,3487194,1,FALSE,II
JU2007,3487194,3492485,1,TRUE,II
JU2007,3492485,3560981,1,FALSE,II
JU2007,3560981,3561144,1,FALSE,II
JU2007,3561144,3680567,1,FALSE,II
JU2007,3680567,3721411,1,FALSE,II
JU2007,3721411,3722810,1,TRUE,II
JU2007,3722810,3738383,1,FALSE,II
JU2007,3738383,4034903,1,FALSE,II
JU2007,4034903,4034985,1,TRUE,II
JU2007,4034985,4508535,1,FALSE,II
JU2007,4508535,4510603,1,FALSE,II
JU2007,4510603,4587447,1,FALSE,II
JU2007,4587447,4837720,1,FALSE,II
JU2007,4837720,4841697,1,FALSE,II
JU2007,4841697,5852133,1,FALSE,II
JU2007,5852133,5853442,1,FALSE,II
JU2007,5853442,6059827,1,FALSE,II
JU2007,6059827,6127392,1,FALSE,II
JU2007,6127392,6422230,1,FALSE,II
JU2007,6422230,6426301,1,TRUE,II
JU2007,6426301,6818513,1,FALSE,II
JU2007,6818513,6844534,1,TRUE,II
JU2007,6844534,7298891,1,FALSE,II
JU2007,7298891,7317858,1,FALSE,II
JU2007,7317858,8669874,1,FALSE,II
JU2007,8669874,8687098,1,FALSE,II
JU2007,8687098,11086311,1,FALSE,II
JU2007,11086311,11549219,1,FALSE,II
JU2007,11549219,12316156,1,TRUE,II
JU2007,12478651,12720679,1,FALSE,II
JU2007,12725678,13155512,1,FALSE,II
JU2007,13155512,13156677,1,TRUE,II
JU2007,13156677,13194721,1,FALSE,II
JU2007,13194721,13195638,1,TRUE,II
JU2007,13195638,13221142,1,FALSE,II
JU2007,13221142,13221431,1,TRUE,II
JU2007,13221431,13377495,1,FALSE,II
JU2007,13377495,13380016,1,TRUE,II
JU2007,13380016,13480710,1,FALSE,II
JU2007,13480710,13480712,1,TRUE,II
JU2007,13480712,13538702,1,FALSE,II
JU2007,13538702,13547725,1,TRUE,II
JU2007,13547725,13608193,1,FALSE,II
JU2007,13608193,13608947,1,TRUE,II
JU2007,13608947,13784956,1,FALSE,II
JU2007,13784956,13785321,1,TRUE,II
JU2007,13785321,14243552,1,FALSE,II
JU2007,14243552,14244494,1,TRUE,II
JU2007,14244494,14469608,1,FALSE,II
JU2007,14469608,15277180,1,FALSE,II
JU2016,158809,351262,232,FALSE,II
JU2016,351262,1166222,232,TRUE,II
JU2016,1166222,1166456,232,FALSE,II
JU2016,1166456,1273598,232,FALSE,II
JU2016,1273598,1273820,232,TRUE,II
JU2016,1273820,1305654,232,FALSE,II
JU2016,1305654,1306394,232,FALSE,II
JU2016,1306394,1429752,232,FALSE,II
JU2016,1429752,1588425,232,FALSE,II
JU2016,1588425,1590060,232,FALSE,II
JU2016,1590060,1613158,232,FALSE,II
JU2016,1613158,1614307,232,FALSE,II
JU2016,1614307,1886393,232,FALSE,II
JU2016,1886393,2075963,232,FALSE,II
JU2016,2102453,2221136,232,FALSE,II
JU2016,2375487,2398969,232,FALSE,II
JU2016,2398969,2413262,232,TRUE,II
JU2016,2413262,2470935,232,FALSE,II
JU2016,2470935,2471894,232,TRUE,II
JU2016,2471894,2483900,232,FALSE,II
JU2016,2483900,2485503,232,FALSE,II
JU2016,2485503,2586423,232,FALSE,II
JU2016,2586423,2586560,232,TRUE,II
JU2016,2586560,2703466,232,FALSE,II
JU2016,2703466,2704282,232,FALSE,II
JU2016,2704282,2884607,232,FALSE,II
JU2016,2884607,2888435,232,FALSE,II
JU2016,2888435,2891528,232,FALSE,II
JU2016,2891528,2893390,232,TRUE,II
JU2016,2893390,2894499,232,FALSE,II
JU2016,2894499,2896175,232,FALSE,II
JU2016,2896175,2999974,232,FALSE,II
JU2016,2999974,3000461,232,TRUE,II
JU2016,3000461,3199015,232,FALSE,II
JU2016,3199015,3199945,232,FALSE,II
JU2016,3199945,3214755,232,FALSE,II
JU2016,3214755,3237664,232,FALSE,II
JU2016,3237664,3239556,232,FALSE,II
JU2016,3363169,3364573,232,FALSE,II
JU2016,3364573,3487194,232,FALSE,II
JU2016,3487194,3681472,232,TRUE,II
JU2016,3681472,3685482,232,FALSE,II
JU2016,3685482,3687520,232,TRUE,II
JU2016,3687520,3689008,232,FALSE,II
JU2016,3689008,5919613,232,TRUE,II
JU2016,5919613,12123878,232,FALSE,II
JU2016,12123878,12198474,232,FALSE,II
JU2016,12198474,12199364,232,FALSE,II
JU2016,12199364,12236310,232,FALSE,II
JU2016,12236310,12260469,232,FALSE,II
JU2016,12260469,12260810,232,FALSE,II
JU2016,12260810,12314038,232,FALSE,II
JU2016,12314038,12385781,232,FALSE,II
JU2016,12385781,12465833,232,FALSE,II
JU2016,12465833,12466677,232,FALSE,II
JU2016,12466677,12536209,232,FALSE,II
JU2016,12536209,12551604,232,FALSE,II
JU2016,12551604,12606460,232,FALSE,II
JU2016,12606460,12615103,232,FALSE,II
JU2016,12615103,12668357,232,FALSE,II
JU2016,12668357,12685400,232,FALSE,II
JU2016,12685400,12687267,232,FALSE,II
JU2016,12687267,12804137,232,FALSE,II
JU2016,12804137,12805448,232,FALSE,II
JU2016,12805448,12996439,232,FALSE,II
JU2016,12996439,12997018,232,FALSE,II
JU2016,12997018,13201191,232,FALSE,II
