marker,CHROM,POS,log10p,trait,BF,aboveBF,strain,value,allele,var.exp,startPOS,peakPOS,endPOS,peak_id,interval_size,h2,EIGEN_CUTOFF,EIGEN_SIG
II_1257319,II,1257319,0.878152216669721,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1258094,II,1258094,0.678006008827551,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1258188,II,1258188,0.426685679217177,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1259002,II,1259002,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1259397,II,1259397,0.96613520842764,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1263528,II,1263528,0.298028923841195,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1264425,II,1264425,0.135114928840271,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1264558,II,1264558,1.00699311555033,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1265010,II,1265010,0.390220076966319,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1265050,II,1265050,1.00699311555033,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1266973,II,1266973,0.253718820544313,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1267087,II,1267087,0.878152216669721,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1270322,II,1270322,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1271838,II,1271838,0.253718820544313,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1273276,II,1273276,0.71353426856364,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1273422,II,1273422,0.325259521124979,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1273811,II,1273811,0.878152216669721,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1274451,II,1274451,0.419225401358676,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1274595,II,1274595,0.609625422910115,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1275894,II,1275894,0.437709273855928,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1277847,II,1277847,0.982575268251381,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1277897,II,1277897,0.462447563366598,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1277986,II,1277986,1.01156907195868,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1279042,II,1279042,0.28401338451132,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1282450,II,1282450,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1284156,II,1284156,0.387235635604771,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1284204,II,1284204,0.419225401358676,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1284256,II,1284256,1.01156907195868,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1285735,II,1285735,0.904946151785702,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1286095,II,1286095,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1286158,II,1286158,0.419225401358676,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1293276,II,1293276,1.31992868921723,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1293422,II,1293422,0.419225401358676,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1295255,II,1295255,0.403013136853407,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1298931,II,1298931,0.419225401358676,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1301769,II,1301769,0.542658863017732,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1306171,II,1306171,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1306227,II,1306227,1.01551045225138,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1306420,II,1306420,1.03689272034223,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1306535,II,1306535,0.442698624453955,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1307692,II,1307692,0.418567586093562,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1307764,II,1307764,0.827434633400105,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1310072,II,1310072,0.730934495253033,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1310711,II,1310711,0.716370109228942,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1341713,II,1341713,0.315730328766033,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1347577,II,1347577,0.132484605386296,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1357371,II,1357371,0.472475529589226,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1357537,II,1357537,0.246218020347736,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1357875,II,1357875,0.275390346808786,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1366966,II,1366966,0.344399090396941,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1367444,II,1367444,0.946290564674455,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1392737,II,1392737,0.204989543946146,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1395392,II,1395392,0.598571510810212,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1397993,II,1397993,0.217369362169209,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1408380,II,1408380,0.606615636591754,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1412399,II,1412399,0.470848801961635,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1426176,II,1426176,0.369280187190284,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1463420,II,1463420,0.376405485594892,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1463862,II,1463862,0.621870265871145,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1464774,II,1464774,0.45594669775333,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1467279,II,1467279,0.373883079881119,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1467438,II,1467438,0.442852445541947,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1469104,II,1469104,0.0749524728429091,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1474666,II,1474666,0.0101569059496158,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1475878,II,1475878,0.000928587629044068,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1484098,II,1484098,1.04667325851407,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1485343,II,1485343,0.0871366518303682,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1489152,II,1489152,0.224351911891239,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1489520,II,1489520,0.986310332859655,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1489575,II,1489575,0.305725332652992,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1489680,II,1489680,0.877082921332058,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1491302,II,1491302,0.256067396420419,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1492453,II,1492453,0.482889354188369,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1493504,II,1493504,0.0304512549917522,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1502142,II,1502142,0.41273212392365,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1503194,II,1503194,0.976198186688218,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1503274,II,1503274,0.975853505541407,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1504903,II,1504903,0.253638741048004,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1507568,II,1507568,0.0890415888665114,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1509332,II,1509332,0.475824301361794,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1520213,II,1520213,0.480592929211159,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1521742,II,1521742,0.651589819013613,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1523809,II,1523809,0.613147959903964,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1534104,II,1534104,0.345051500951269,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1534281,II,1534281,0.382534722785085,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1602171,II,1602171,0.891079185157907,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1602322,II,1602322,0.362195562694256,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1602601,II,1602601,0.891079185157907,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1602999,II,1602999,0.686243404956308,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1603687,II,1603687,0.891079185157907,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1604264,II,1604264,0.100132268147868,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1626653,II,1626653,0.204778052625197,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1653240,II,1653240,0.587742370447271,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1663838,II,1663838,0.286115923485427,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1670687,II,1670687,0.263017021437773,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1677238,II,1677238,0.0185734821669848,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1681007,II,1681007,0.373005017369882,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1703368,II,1703368,0.433817868073131,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1712018,II,1712018,0.362195562694256,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1722192,II,1722192,0.94953534058917,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1722800,II,1722800,0.134615839856084,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1722906,II,1722906,0.166105025771025,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1723249,II,1723249,0.627309392259616,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1725125,II,1725125,0.465163421438385,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1730486,II,1730486,0.176221170987028,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1731410,II,1731410,0.130666097867247,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1733193,II,1733193,0.310554773523048,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1739875,II,1739875,0.0748886285784593,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1739882,II,1739882,0.825700188186816,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1748505,II,1748505,0.0405238518873153,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1748656,II,1748656,0.680881204868655,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1749199,II,1749199,0.329041983352648,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1822752,II,1822752,0.323460166337177,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1822951,II,1822951,0.369774856357125,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1822960,II,1822960,0.277124490973918,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1823016,II,1823016,0.263057205546548,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_1832144,II,1832144,0.554776879743418,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2063963,II,2063963,0.680881204868655,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2064019,II,2064019,0.301014214630889,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2064039,II,2064039,0.213914439303593,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2064782,II,2064782,0.224662650260129,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2065056,II,2065056,1.15512897384264,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2111484,II,2111484,1.2009610301957,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2112361,II,2112361,0.444753943080009,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2112562,II,2112562,1.19293910735174,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2112584,II,2112584,0.810223904987523,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2169203,II,2169203,0.474598125173832,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2169214,II,2169214,0.285300135585534,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2180534,II,2180534,0.85663371080455,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2180709,II,2180709,1.06556071463836,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2181107,II,2181107,0.312372371530855,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2183732,II,2183732,0.256711460345507,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2186406,II,2186406,0.643138850674625,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2187483,II,2187483,0.85929179824821,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2190896,II,2190896,0.182177233460595,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2194057,II,2194057,0.169264570372815,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2194871,II,2194871,0.112880155277758,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2195029,II,2195029,0.505691044386444,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2197619,II,2197619,0.0398383845657273,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2199178,II,2199178,0.404693554391122,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2199430,II,2199430,0.426184435408084,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2200740,II,2200740,0.0171368300605493,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2205498,II,2205498,0.711155200079135,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2206229,II,2206229,1.32832188639915,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2214037,II,2214037,0.0754222000296551,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2214312,II,2214312,0.649995252299636,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2215266,II,2215266,0.744331702717477,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2217828,II,2217828,0.710899235889064,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2217933,II,2217933,1.47317812178414,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2219088,II,2219088,0.94639560182792,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2219503,II,2219503,0.0203484860921759,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2220696,II,2220696,0.583391558318133,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2220881,II,2220881,0.958011621760478,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2220992,II,2220992,1.33710382202517,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2222527,II,2222527,0.496073913108456,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2227220,II,2227220,0.174225516214754,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2233667,II,2233667,0.1962102214975,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2233725,II,2233725,0.18127296567963,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2233737,II,2233737,0.672590490235349,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2235710,II,2235710,0.552668604130641,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
II_2238305,II,2238305,1.8440266007601,ctrl_phenotype_norm.n,5.63344825536647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,4.28567925437749,0
